normalized	canonical_entry_id	occurrence_count	sections	verification_status
rumor	SYL-VOCAB-P056-L05	1	part_1_true_exam	ocr_consensus_unreviewed
run	SYL-VOCAB-P056-L06	1	part_1_true_exam	ocr_consensus_unreviewed
rural	SYL-VOCAB-P056-L07	1	part_1_true_exam	ocr_consensus_unreviewed
rush	SYL-VOCAB-P056-L08	1	part_1_true_exam	ocr_consensus_unreviewed
rust	SYL-VOCAB-P083-R22	1	part_2_zero_frequency	ocr_consensus_unreviewed
rustle	SYL-VOCAB-P090-L28	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
rut	SYL-VOCAB-P090-L29	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
ruthless	SYL-VOCAB-P083-R23	1	part_2_zero_frequency	ocr_consensus_unreviewed
sack	SYL-VOCAB-P083-R24	1	part_2_zero_frequency	ocr_consensus_unreviewed
sacred	SYL-VOCAB-P056-L10	1	part_1_true_exam	ocr_consensus_unreviewed
sacrifice	SYL-VOCAB-P056-L09	1	part_1_true_exam	ocr_consensus_unreviewed
sad	SYL-VOCAB-P056-L11	1	part_1_true_exam	ocr_consensus_unreviewed
saddle	SYL-VOCAB-P083-R25	1	part_2_zero_frequency	ocr_consensus_unreviewed
safe	SYL-VOCAB-P056-L12	1	part_1_true_exam	ocr_consensus_unreviewed
safeguard	SYL-VOCAB-P056-L13	1	part_1_true_exam	ocr_consensus_unreviewed
safety	SYL-VOCAB-P056-L14	1	part_1_true_exam	ocr_consensus_unreviewed
saga	SYL-VOCAB-P090-L30	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
sail	SYL-VOCAB-P056-L15	1	part_1_true_exam	ocr_consensus_unreviewed
sailor	SYL-VOCAB-P083-R26	1	part_2_zero_frequency	ocr_consensus_unreviewed
saint	SYL-VOCAB-P083-R27	1	part_2_zero_frequency	ocr_consensus_unreviewed
sake	SYL-VOCAB-P056-L16	1	part_1_true_exam	ocr_consensus_unreviewed
salad	SYL-VOCAB-P083-R28	1	part_2_zero_frequency	ocr_consensus_unreviewed
salary	SYL-VOCAB-P056-L17	1	part_1_true_exam	ocr_consensus_unreviewed
sale	SYL-VOCAB-P056-L18	1	part_1_true_exam	ocr_consensus_unreviewed
salesman	SYL-VOCAB-P083-R29	1	part_2_zero_frequency	ocr_consensus_unreviewed
salient	SYL-VOCAB-P083-R30	1	part_2_zero_frequency	ocr_consensus_unreviewed
saliva	SYL-VOCAB-P090-L31	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
salt	SYL-VOCAB-P056-L19	1	part_1_true_exam	ocr_consensus_unreviewed
salute	SYL-VOCAB-P083-R31	1	part_2_zero_frequency	ocr_consensus_unreviewed
salvation	SYL-VOCAB-P083-R32	1	part_2_zero_frequency	ocr_consensus_unreviewed
same	SYL-VOCAB-P056-L20	1	part_1_true_exam	ocr_consensus_unreviewed
sample	SYL-VOCAB-P056-L21	1	part_1_true_exam	ocr_consensus_unreviewed
sanction	SYL-VOCAB-P056-L22	1	part_1_true_exam	ocr_consensus_unreviewed
sand	SYL-VOCAB-P083-R33	1	part_2_zero_frequency	ocr_consensus_unreviewed
sandwich	SYL-VOCAB-P083-R34	1	part_2_zero_frequency	ocr_consensus_unreviewed
sane	SYL-VOCAB-P083-R35	1	part_2_zero_frequency	ocr_consensus_unreviewed
sarcastic	SYL-VOCAB-P056-L23	1	part_1_true_exam	ocr_consensus_unreviewed
satellite	SYL-VOCAB-P056-L24	1	part_1_true_exam	ocr_consensus_unreviewed
satire	SYL-VOCAB-P056-L25	1	part_1_true_exam	ocr_consensus_unreviewed
satisfaction	SYL-VOCAB-P056-L26	1	part_1_true_exam	ocr_consensus_unreviewed
satisfactory	SYL-VOCAB-P056-L27	1	part_1_true_exam	ocr_consensus_unreviewed
satisfy	SYL-VOCAB-P056-L28	1	part_1_true_exam	ocr_consensus_unreviewed
saturate	SYL-VOCAB-P056-L29	1	part_1_true_exam	ocr_consensus_unreviewed
saturday	SYL-VOCAB-P056-R01	1	part_1_true_exam	ocr_consensus_unreviewed
sauce	SYL-VOCAB-P083-R36	1	part_2_zero_frequency	ocr_consensus_unreviewed
saucer	SYL-VOCAB-P083-R37	1	part_2_zero_frequency	ocr_consensus_unreviewed
sausage	SYL-VOCAB-P083-R38	1	part_2_zero_frequency	ocr_consensus_unreviewed
savage	SYL-VOCAB-P056-R02	1	part_1_true_exam	ocr_consensus_unreviewed
save	SYL-VOCAB-P056-R03	1	part_1_true_exam	ocr_consensus_unreviewed
saving	SYL-VOCAB-P056-R04	1	part_1_true_exam	ocr_consensus_unreviewed
saw	SYL-VOCAB-P083-R39	1	part_2_zero_frequency	ocr_consensus_unreviewed
say	SYL-VOCAB-P056-R06	1	part_1_true_exam	ocr_consensus_unreviewed
scale	SYL-VOCAB-P056-R05	1	part_1_true_exam	ocr_consensus_unreviewed
scan	SYL-VOCAB-P056-R07	1	part_1_true_exam	ocr_consensus_unreviewed
scandal	SYL-VOCAB-P083-R40	1	part_2_zero_frequency	ocr_consensus_unreviewed
scanty	SYL-VOCAB-P090-L32	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
scapegoat	SYL-VOCAB-P090-L33	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
scar	SYL-VOCAB-P084-L01	1	part_2_zero_frequency	ocr_consensus_unreviewed
scarce	SYL-VOCAB-P084-L02	1	part_2_zero_frequency	ocr_consensus_unreviewed
scarcely	SYL-VOCAB-P084-L03	1	part_2_zero_frequency	ocr_consensus_unreviewed
scare	SYL-VOCAB-P056-R08	1	part_1_true_exam	ocr_consensus_unreviewed
scarf	SYL-VOCAB-P084-L04	1	part_2_zero_frequency	ocr_consensus_unreviewed
scatter	SYL-VOCAB-P056-R09	1	part_1_true_exam	ocr_consensus_unreviewed
scenario	SYL-VOCAB-P084-L05	1	part_2_zero_frequency	ocr_consensus_unreviewed
scene	SYL-VOCAB-P056-R10	1	part_1_true_exam	ocr_consensus_unreviewed
scenery	SYL-VOCAB-P056-R11	1	part_1_true_exam	ocr_consensus_unreviewed
scent	SYL-VOCAB-P084-L06	1	part_2_zero_frequency	ocr_consensus_unreviewed
schedule	SYL-VOCAB-P056-R12	1	part_1_true_exam	ocr_consensus_unreviewed
scheme	SYL-VOCAB-P056-R13	1	part_1_true_exam	ocr_consensus_unreviewed
scholar	SYL-VOCAB-P056-R14	1	part_1_true_exam	ocr_consensus_unreviewed
scholarship	SYL-VOCAB-P056-R15	1	part_1_true_exam	ocr_consensus_unreviewed
school	SYL-VOCAB-P056-R16	1	part_1_true_exam	ocr_consensus_unreviewed
science	SYL-VOCAB-P056-R17	1	part_1_true_exam	ocr_consensus_unreviewed
scientific	SYL-VOCAB-P056-R18	1	part_1_true_exam	ocr_consensus_unreviewed
scientist	SYL-VOCAB-P056-R19	1	part_1_true_exam	ocr_consensus_unreviewed
scissors	SYL-VOCAB-P084-L07	1	part_2_zero_frequency	ocr_consensus_unreviewed
scold	SYL-VOCAB-P056-R20	1	part_1_true_exam	ocr_consensus_unreviewed
scoop	SYL-VOCAB-P090-L34	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
scope	SYL-VOCAB-P056-R21	1	part_1_true_exam	ocr_consensus_unreviewed
score	SYL-VOCAB-P056-R22	1	part_1_true_exam	ocr_consensus_unreviewed
scorn	SYL-VOCAB-P056-R23	1	part_1_true_exam	ocr_consensus_unreviewed
scout	SYL-VOCAB-P084-L08	1	part_2_zero_frequency	ocr_consensus_unreviewed
scramble	SYL-VOCAB-P084-L09	1	part_2_zero_frequency	ocr_consensus_unreviewed
scrap	SYL-VOCAB-P084-L10	1	part_2_zero_frequency	ocr_consensus_unreviewed
scrape	SYL-VOCAB-P084-L11	1	part_2_zero_frequency	ocr_consensus_unreviewed
scratch	SYL-VOCAB-P056-R24	1	part_1_true_exam	ocr_consensus_unreviewed
scream	SYL-VOCAB-P056-R25	1	part_1_true_exam	ocr_consensus_unreviewed
screen	SYL-VOCAB-P056-R26	1	part_1_true_exam	ocr_consensus_unreviewed
script	SYL-VOCAB-P084-L12	1	part_2_zero_frequency	ocr_consensus_unreviewed
scrutiny	SYL-VOCAB-P056-R28	1	part_1_true_exam	ocr_consensus_unreviewed
sculpture	SYL-VOCAB-P056-R29	1	part_1_true_exam	ocr_consensus_unreviewed
sea	SYL-VOCAB-P056-R30	1	part_1_true_exam	ocr_consensus_unreviewed
seal	SYL-VOCAB-P056-R31	1	part_1_true_exam	ocr_consensus_unreviewed
seam	SYL-VOCAB-P084-L13	1	part_2_zero_frequency	ocr_consensus_unreviewed
search	SYL-VOCAB-P056-R32	1	part_1_true_exam	ocr_consensus_unreviewed
seaside	SYL-VOCAB-P056-R33	1	part_1_true_exam	ocr_consensus_unreviewed
season	SYL-VOCAB-P056-R34	1	part_1_true_exam	ocr_consensus_unreviewed
seat	SYL-VOCAB-P056-R35	1	part_1_true_exam	ocr_consensus_unreviewed
second	SYL-VOCAB-P057-L01	1	part_1_true_exam	ocr_consensus_unreviewed
secondary	SYL-VOCAB-P084-L14	1	part_2_zero_frequency	ocr_consensus_unreviewed
secret	SYL-VOCAB-P057-L02	1	part_1_true_exam	ocr_consensus_unreviewed
secretary	SYL-VOCAB-P057-L03	1	part_1_true_exam	ocr_consensus_unreviewed
section	SYL-VOCAB-P057-L04	1	part_1_true_exam	ocr_consensus_unreviewed
sector	SYL-VOCAB-P057-L05	1	part_1_true_exam	ocr_consensus_unreviewed
secular	SYL-VOCAB-P090-L35	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
secure	SYL-VOCAB-P057-L06	1	part_1_true_exam	ocr_consensus_unreviewed
security	SYL-VOCAB-P057-L07	1	part_1_true_exam	ocr_consensus_unreviewed
sedition	SYL-VOCAB-P090-L36	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
see	SYL-VOCAB-P057-L08	1	part_1_true_exam	ocr_consensus_unreviewed
seed	SYL-VOCAB-P057-L09	1	part_1_true_exam	ocr_consensus_unreviewed
seek	SYL-VOCAB-P057-L10	1	part_1_true_exam	ocr_consensus_unreviewed
seem	SYL-VOCAB-P057-L11	1	part_1_true_exam	ocr_consensus_unreviewed
seemingly	SYL-VOCAB-P057-L12	1	part_1_true_exam	ocr_consensus_unreviewed
seethe	SYL-VOCAB-P090-L37	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
segment	SYL-VOCAB-P057-L13	1	part_1_true_exam	ocr_consensus_unreviewed
segregate	SYL-VOCAB-P084-L15	1	part_2_zero_frequency	ocr_consensus_unreviewed
seize	SYL-VOCAB-P057-L14	1	part_1_true_exam	ocr_consensus_unreviewed
seldom	SYL-VOCAB-P057-L15	1	part_1_true_exam	ocr_consensus_unreviewed
select	SYL-VOCAB-P057-L16	1	part_1_true_exam	ocr_consensus_unreviewed
selection	SYL-VOCAB-P057-L17	1	part_1_true_exam	ocr_consensus_unreviewed
self	SYL-VOCAB-P057-L18	1	part_1_true_exam	verified_manual_visual
selfish	SYL-VOCAB-P057-L19	1	part_1_true_exam	ocr_consensus_unreviewed
sell	SYL-VOCAB-P057-L20	1	part_1_true_exam	ocr_consensus_unreviewed
semester	SYL-VOCAB-P084-L16	1	part_2_zero_frequency	ocr_consensus_unreviewed
semiconductor	SYL-VOCAB-P057-L21	1	part_1_true_exam	ocr_consensus_unreviewed
seminar	SYL-VOCAB-P057-L22	1	part_1_true_exam	ocr_consensus_unreviewed
senate	SYL-VOCAB-P057-L23	1	part_1_true_exam	ocr_consensus_unreviewed
senator	SYL-VOCAB-P057-L24	1	part_1_true_exam	ocr_consensus_unreviewed
send	SYL-VOCAB-P057-L25	1	part_1_true_exam	ocr_consensus_unreviewed
senior	SYL-VOCAB-P057-L26	1	part_1_true_exam	ocr_consensus_unreviewed
sensation	SYL-VOCAB-P057-L27	1	part_1_true_exam	ocr_consensus_unreviewed
sense	SYL-VOCAB-P057-L28	1	part_1_true_exam	verified_manual_visual
sensible	SYL-VOCAB-P057-L29	1	part_1_true_exam	ocr_consensus_unreviewed
sensitive	SYL-VOCAB-P057-L30	1	part_1_true_exam	ocr_consensus_unreviewed
sentence	SYL-VOCAB-P057-L31	1	part_1_true_exam	ocr_consensus_unreviewed
sentiment	SYL-VOCAB-P057-R01	1	part_1_true_exam	ocr_consensus_unreviewed
separate	SYL-VOCAB-P057-R02	1	part_1_true_exam	ocr_consensus_unreviewed
september	SYL-VOCAB-P057-R03	1	part_1_true_exam	ocr_consensus_unreviewed
sequence	SYL-VOCAB-P057-R04	1	part_1_true_exam	ocr_consensus_unreviewed
serew	SYL-VOCAB-P056-R27	1	part_1_true_exam	ocr_consensus_unreviewed
serial	SYL-VOCAB-P057-R05	1	part_1_true_exam	ocr_consensus_unreviewed
series	SYL-VOCAB-P057-R06	1	part_1_true_exam	ocr_consensus_unreviewed
serious	SYL-VOCAB-P057-R07	1	part_1_true_exam	ocr_consensus_unreviewed
sermon	SYL-VOCAB-P090-R01	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
servant	SYL-VOCAB-P057-R08	1	part_1_true_exam	ocr_consensus_unreviewed
serve	SYL-VOCAB-P057-R09	1	part_1_true_exam	ocr_consensus_unreviewed
service	SYL-VOCAB-P057-R10	1	part_1_true_exam	ocr_consensus_unreviewed
session	SYL-VOCAB-P057-R11	1	part_1_true_exam	ocr_consensus_unreviewed
set	SYL-VOCAB-P057-R12	1	part_1_true_exam	ocr_consensus_unreviewed
setback	SYL-VOCAB-P057-R13	1	part_1_true_exam	ocr_consensus_unreviewed
setting	SYL-VOCAB-P057-R14	1	part_1_true_exam	ocr_consensus_unreviewed
settle	SYL-VOCAB-P057-R15	1	part_1_true_exam	ocr_consensus_unreviewed
settlement	SYL-VOCAB-P057-R16	1	part_1_true_exam	ocr_consensus_unreviewed
seven	SYL-VOCAB-P057-R17	1	part_1_true_exam	ocr_consensus_unreviewed
several	SYL-VOCAB-P057-R18	1	part_1_true_exam	ocr_consensus_unreviewed
severe	SYL-VOCAB-P057-R19	1	part_1_true_exam	ocr_consensus_unreviewed
sew	SYL-VOCAB-P057-R20	1	part_1_true_exam	ocr_consensus_unreviewed
sex	SYL-VOCAB-P057-R21	1	part_1_true_exam	ocr_consensus_unreviewed
shabby	SYL-VOCAB-P084-L17	1	part_2_zero_frequency	ocr_consensus_unreviewed
shade	SYL-VOCAB-P057-R22	1	part_1_true_exam	ocr_consensus_unreviewed
shadow	SYL-VOCAB-P057-R23	1	part_1_true_exam	ocr_consensus_unreviewed
shady	SYL-VOCAB-P084-L18	1	part_2_zero_frequency	ocr_consensus_unreviewed
shaft	SYL-VOCAB-P084-L19	1	part_2_zero_frequency	ocr_consensus_unreviewed
shake	SYL-VOCAB-P057-R24	1	part_1_true_exam	ocr_consensus_unreviewed
shall	SYL-VOCAB-P057-R25	1	part_1_true_exam	ocr_consensus_unreviewed
shallow	SYL-VOCAB-P057-R26	1	part_1_true_exam	ocr_consensus_unreviewed
sham	SYL-VOCAB-P084-L20	1	part_2_zero_frequency	ocr_consensus_unreviewed
shame	SYL-VOCAB-P057-R27	1	part_1_true_exam	ocr_consensus_unreviewed
shampoo	SYL-VOCAB-P084-L21	1	part_2_zero_frequency	ocr_consensus_unreviewed
shape	SYL-VOCAB-P057-R28	1	part_1_true_exam	ocr_consensus_unreviewed
share	SYL-VOCAB-P058-L01	1	part_1_true_exam	verified_manual_visual
shark	SYL-VOCAB-P058-L02	1	part_1_true_exam	ocr_consensus_unreviewed
sharp	SYL-VOCAB-P058-L03	1	part_1_true_exam	ocr_consensus_unreviewed
shatter	SYL-VOCAB-P084-L22	1	part_2_zero_frequency	ocr_consensus_unreviewed
shave	SYL-VOCAB-P084-L23	1	part_2_zero_frequency	ocr_consensus_unreviewed
she	SYL-VOCAB-P058-L04	1	part_1_true_exam	ocr_consensus_unreviewed
shear	SYL-VOCAB-P084-L24	1	part_2_zero_frequency	ocr_consensus_unreviewed
shed	SYL-VOCAB-P058-L05	1	part_1_true_exam	ocr_consensus_unreviewed
sheep	SYL-VOCAB-P058-L06	1	part_1_true_exam	ocr_consensus_unreviewed
sheer	SYL-VOCAB-P058-L07	1	part_1_true_exam	ocr_consensus_unreviewed
sheet	SYL-VOCAB-P058-L08	1	part_1_true_exam	ocr_consensus_unreviewed
shelf	SYL-VOCAB-P058-L09	1	part_1_true_exam	ocr_consensus_unreviewed
shell	SYL-VOCAB-P058-L10	1	part_1_true_exam	ocr_consensus_unreviewed
shelter	SYL-VOCAB-P058-L11	1	part_1_true_exam	ocr_consensus_unreviewed
shepherd	SYL-VOCAB-P084-L25	1	part_2_zero_frequency	ocr_consensus_unreviewed
shield	SYL-VOCAB-P058-L12	1	part_1_true_exam	ocr_consensus_unreviewed
shift	SYL-VOCAB-P058-L13	1	part_1_true_exam	ocr_consensus_unreviewed
shilling	SYL-VOCAB-P084-L26	1	part_2_zero_frequency	ocr_consensus_unreviewed
shine	SYL-VOCAB-P084-L27	1	part_2_zero_frequency	ocr_consensus_unreviewed
ship	SYL-VOCAB-P058-L14	1	part_1_true_exam	ocr_consensus_unreviewed
shipment	SYL-VOCAB-P084-L28	1	part_2_zero_frequency	ocr_consensus_unreviewed
shirt	SYL-VOCAB-P058-L15	1	part_1_true_exam	ocr_consensus_unreviewed
shiver	SYL-VOCAB-P084-L29	1	part_2_zero_frequency	ocr_consensus_unreviewed
shock	SYL-VOCAB-P058-L16	1	part_1_true_exam	ocr_consensus_unreviewed
shoe	SYL-VOCAB-P084-L30	1	part_2_zero_frequency	ocr_consensus_unreviewed
shoot	SYL-VOCAB-P084-L31	1	part_2_zero_frequency	ocr_consensus_unreviewed
shop	SYL-VOCAB-P058-L17	1	part_1_true_exam	ocr_consensus_unreviewed
shopkeeper	SYL-VOCAB-P084-L32	1	part_2_zero_frequency	ocr_consensus_unreviewed
shore	SYL-VOCAB-P058-L18	1	part_1_true_exam	ocr_consensus_unreviewed
short	SYL-VOCAB-P058-L19	1	part_1_true_exam	ocr_consensus_unreviewed
shortage	SYL-VOCAB-P058-L20	1	part_1_true_exam	ocr_consensus_unreviewed
shortcoming	SYL-VOCAB-P058-L21	1	part_1_true_exam	ocr_consensus_unreviewed
shorthand	SYL-VOCAB-P084-L33	1	part_2_zero_frequency	ocr_consensus_unreviewed
shortly	SYL-VOCAB-P058-L22	1	part_1_true_exam	ocr_consensus_unreviewed
shot	SYL-VOCAB-P058-L23	1	part_1_true_exam	ocr_consensus_unreviewed
should	SYL-VOCAB-P058-L24	1	part_1_true_exam	ocr_consensus_unreviewed
shoulder	SYL-VOCAB-P058-L25	1	part_1_true_exam	ocr_consensus_unreviewed
shout	SYL-VOCAB-P058-L26	1	part_1_true_exam	ocr_consensus_unreviewed
shove	SYL-VOCAB-P058-L27	1	part_1_true_exam	ocr_consensus_unreviewed
show	SYL-VOCAB-P058-L28	1	part_1_true_exam	ocr_consensus_unreviewed
shower	SYL-VOCAB-P084-L34	1	part_2_zero_frequency	ocr_consensus_unreviewed
shrewd	SYL-VOCAB-P084-L35	1	part_2_zero_frequency	ocr_consensus_unreviewed
shrink	SYL-VOCAB-P058-L29	1	part_1_true_exam	ocr_consensus_unreviewed
shrug	SYL-VOCAB-P084-L36	1	part_2_zero_frequency	ocr_consensus_unreviewed
shut	SYL-VOCAB-P058-L30	1	part_1_true_exam	ocr_consensus_unreviewed
shutter	SYL-VOCAB-P084-R01	1	part_2_zero_frequency	ocr_consensus_unreviewed
shuttle	SYL-VOCAB-P058-L31	1	part_1_true_exam	ocr_consensus_unreviewed
shy	SYL-VOCAB-P058-R01	1	part_1_true_exam	ocr_consensus_unreviewed
sick	SYL-VOCAB-P058-R02	1	part_1_true_exam	ocr_consensus_unreviewed
side	SYL-VOCAB-P058-R03	1	part_1_true_exam	ocr_consensus_unreviewed
sideways	SYL-VOCAB-P058-R04	1	part_1_true_exam	ocr_consensus_unreviewed
siege	SYL-VOCAB-P084-R02	1	part_2_zero_frequency	ocr_consensus_unreviewed
sigh	SYL-VOCAB-P058-R05	1	part_1_true_exam	ocr_consensus_unreviewed
sight	SYL-VOCAB-P058-R06	1	part_1_true_exam	ocr_consensus_unreviewed
sightseeing	SYL-VOCAB-P084-R03	1	part_2_zero_frequency	ocr_consensus_unreviewed
sign	SYL-VOCAB-P058-R07	1	part_1_true_exam	ocr_consensus_unreviewed
signature	SYL-VOCAB-P084-R04	1	part_2_zero_frequency	ocr_consensus_unreviewed
significance	SYL-VOCAB-P058-R08	1	part_1_true_exam	ocr_consensus_unreviewed
significant	SYL-VOCAB-P058-R09	1	part_1_true_exam	ocr_consensus_unreviewed
signify	SYL-VOCAB-P058-R10	1	part_1_true_exam	ocr_consensus_unreviewed
silence	SYL-VOCAB-P058-R11	1	part_1_true_exam	ocr_consensus_unreviewed
silent	SYL-VOCAB-P058-R12	1	part_1_true_exam	ocr_consensus_unreviewed
silicon	SYL-VOCAB-P058-R13	1	part_1_true_exam	ocr_consensus_unreviewed
silk	SYL-VOCAB-P084-R05	1	part_2_zero_frequency	ocr_consensus_unreviewed
silly	SYL-VOCAB-P084-R06	1	part_2_zero_frequency	ocr_consensus_unreviewed
silver	SYL-VOCAB-P058-R14	1	part_1_true_exam	ocr_consensus_unreviewed
similar	SYL-VOCAB-P058-R15	1	part_1_true_exam	ocr_consensus_unreviewed
simple	SYL-VOCAB-P058-R16	1	part_1_true_exam	ocr_consensus_unreviewed
simplicity	SYL-VOCAB-P058-R17	1	part_1_true_exam	ocr_consensus_unreviewed
simplify	SYL-VOCAB-P058-R18	1	part_1_true_exam	ocr_consensus_unreviewed
simply	SYL-VOCAB-P058-R19	1	part_1_true_exam	ocr_consensus_unreviewed
simulate	SYL-VOCAB-P058-R20	1	part_1_true_exam	ocr_consensus_unreviewed
simultaneous	SYL-VOCAB-P058-R21	1	part_1_true_exam	ocr_consensus_unreviewed
sin	SYL-VOCAB-P058-R22	1	part_1_true_exam	ocr_consensus_unreviewed
since	SYL-VOCAB-P058-R23	1	part_1_true_exam	ocr_consensus_unreviewed
sincere	SYL-VOCAB-P058-R24	1	part_1_true_exam	ocr_consensus_unreviewed
sing	SYL-VOCAB-P058-R25	1	part_1_true_exam	ocr_consensus_unreviewed
single	SYL-VOCAB-P058-R26	1	part_1_true_exam	ocr_consensus_unreviewed
singular	SYL-VOCAB-P084-R07	1	part_2_zero_frequency	ocr_consensus_unreviewed
sink	SYL-VOCAB-P058-R27	1	part_1_true_exam	pending_review_only
sip	SYL-VOCAB-P084-R08	1	part_2_zero_frequency	ocr_consensus_unreviewed
sir	SYL-VOCAB-P058-R28	1	part_1_true_exam	ocr_consensus_unreviewed
siren	SYL-VOCAB-P084-R09	1	part_2_zero_frequency	ocr_consensus_unreviewed
sister	SYL-VOCAB-P084-R10	1	part_2_zero_frequency	ocr_consensus_unreviewed
sit	SYL-VOCAB-P058-R29	1	part_1_true_exam	ocr_consensus_unreviewed
site	SYL-VOCAB-P058-R30	1	part_1_true_exam	ocr_consensus_unreviewed
situated	SYL-VOCAB-P084-R11	1	part_2_zero_frequency	ocr_consensus_unreviewed
situation	SYL-VOCAB-P058-R31	1	part_1_true_exam	ocr_consensus_unreviewed
six	SYL-VOCAB-P058-R32	1	part_1_true_exam	ocr_consensus_unreviewed
size	SYL-VOCAB-P058-R33	1	part_1_true_exam	ocr_consensus_unreviewed
skate	SYL-VOCAB-P084-R12	1	part_2_zero_frequency	ocr_consensus_unreviewed
skeleton	SYL-VOCAB-P084-R13	1	part_2_zero_frequency	ocr_consensus_unreviewed
skeptical	SYL-VOCAB-P059-L01	1	part_1_true_exam	ocr_consensus_unreviewed
sketch	SYL-VOCAB-P059-L02	1	part_1_true_exam	ocr_consensus_unreviewed
ski	SYL-VOCAB-P084-R14	1	part_2_zero_frequency	ocr_consensus_unreviewed
skill	SYL-VOCAB-P059-L03	1	part_1_true_exam	ocr_consensus_unreviewed
skilled	SYL-VOCAB-P059-L04	1	part_1_true_exam	ocr_consensus_unreviewed
skillful	SYL-VOCAB-P059-L05	1	part_1_true_exam	ocr_consensus_unreviewed
skim	SYL-VOCAB-P059-L06	1	part_1_true_exam	ocr_consensus_unreviewed
skin	SYL-VOCAB-P059-L07	1	part_1_true_exam	ocr_consensus_unreviewed
skip	SYL-VOCAB-P059-L08	1	part_1_true_exam	ocr_consensus_unreviewed
skirt	SYL-VOCAB-P059-L09	1	part_1_true_exam	ocr_consensus_unreviewed
skull	SYL-VOCAB-P084-R15	1	part_2_zero_frequency	ocr_consensus_unreviewed
sky	SYL-VOCAB-P059-L10	1	part_1_true_exam	ocr_consensus_unreviewed
skyscraper	SYL-VOCAB-P059-L11	1	part_1_true_exam	ocr_consensus_unreviewed
slack	SYL-VOCAB-P059-L12	1	part_1_true_exam	ocr_consensus_unreviewed
slam	SYL-VOCAB-P084-R16	1	part_2_zero_frequency	ocr_consensus_unreviewed
slap	SYL-VOCAB-P084-R17	1	part_2_zero_frequency	ocr_consensus_unreviewed
slaughter	SYL-VOCAB-P084-R18	1	part_2_zero_frequency	ocr_consensus_unreviewed
slave	SYL-VOCAB-P059-L13	1	part_1_true_exam	ocr_consensus_unreviewed
sleep	SYL-VOCAB-P059-L14	1	part_1_true_exam	ocr_consensus_unreviewed
sleeve	SYL-VOCAB-P084-R19	1	part_2_zero_frequency	ocr_consensus_unreviewed
slender	SYL-VOCAB-P084-R20	1	part_2_zero_frequency	ocr_consensus_unreviewed
slice	SYL-VOCAB-P059-L15	1	part_1_true_exam	ocr_consensus_unreviewed
slide	SYL-VOCAB-P084-R21	1	part_2_zero_frequency	ocr_consensus_unreviewed
slight	SYL-VOCAB-P059-L16	1	part_1_true_exam	ocr_consensus_unreviewed
slim	SYL-VOCAB-P084-R22	1	part_2_zero_frequency	ocr_consensus_unreviewed
slip	SYL-VOCAB-P059-L17	1	part_1_true_exam	ocr_consensus_unreviewed
slipper	SYL-VOCAB-P084-R23	1	part_2_zero_frequency	ocr_consensus_unreviewed
slippery	SYL-VOCAB-P084-R24	1	part_2_zero_frequency	ocr_consensus_unreviewed
slit	SYL-VOCAB-P084-R25	1	part_2_zero_frequency	ocr_consensus_unreviewed
slogan	SYL-VOCAB-P059-L18	1	part_1_true_exam	ocr_consensus_unreviewed
slope	SYL-VOCAB-P084-R26	1	part_2_zero_frequency	ocr_consensus_unreviewed
slot	SYL-VOCAB-P059-L19	1	part_1_true_exam	ocr_consensus_unreviewed
slow	SYL-VOCAB-P059-L20	1	part_1_true_exam	ocr_consensus_unreviewed
slum	SYL-VOCAB-P059-L21	1	part_1_true_exam	ocr_consensus_unreviewed
sly	SYL-VOCAB-P059-L22	1	part_1_true_exam	ocr_consensus_unreviewed
small	SYL-VOCAB-P059-L23	1	part_1_true_exam	ocr_consensus_unreviewed
smart	SYL-VOCAB-P059-L24	1	part_1_true_exam	ocr_consensus_unreviewed
smash	SYL-VOCAB-P084-R27	1	part_2_zero_frequency	ocr_consensus_unreviewed
smell	SYL-VOCAB-P059-L25	1	part_1_true_exam	ocr_consensus_unreviewed
smile	SYL-VOCAB-P059-L26	1	part_1_true_exam	ocr_consensus_unreviewed
smog	SYL-VOCAB-P059-L27	1	part_1_true_exam	ocr_consensus_unreviewed
smoke	SYL-VOCAB-P059-L28	1	part_1_true_exam	ocr_consensus_unreviewed
smooth	SYL-VOCAB-P059-L29	1	part_1_true_exam	ocr_consensus_unreviewed
smuggle	SYL-VOCAB-P084-R28	1	part_2_zero_frequency	ocr_consensus_unreviewed
snack	SYL-VOCAB-P059-L30	1	part_1_true_exam	ocr_consensus_unreviewed
snake	SYL-VOCAB-P059-L31	1	part_1_true_exam	ocr_consensus_unreviewed
snap	SYL-VOCAB-P084-R29	1	part_2_zero_frequency	ocr_consensus_unreviewed
snatch	SYL-VOCAB-P059-L32	1	part_1_true_exam	ocr_consensus_unreviewed
